tr_date,tr_time,tr_open,tr_high,tr_low,tr_close,tr_segment,stock_name
01-01-2019,09:59:59,27063.95,27063.95,27048.15,27052.7,4,BANKNIFTY
01-01-2019,10:00:59,27051.65,27054.95,27038.8,27047.9,4,BANKNIFTY
01-01-2019,10:01:59,27048.5,27055.7,27045.65,27049.85,4,BANKNIFTY
01-01-2019,10:02:59,27050.1,27063.9,27048.5,27061.15,4,BANKNIFTY
01-01-2019,10:03:59,27059.35,27063.05,27045.35,27045.35,4,BANKNIFTY
01-01-2019,10:04:59,27047.6,27052.6,27041.45,27049.3,4,BANKNIFTY
01-01-2019,10:05:59,27050.15,27055.95,27047.7,27048.85,4,BANKNIFTY
01-01-2019,10:06:59,27050.15,27057.65,27047.4,27056.25,4,BANKNIFTY
01-01-2019,10:07:59,27057.05,27062.25,27051,27052.3,4,BANKNIFTY
01-01-2019,10:08:59,27051.35,27058.8,27049,27053.6,4,BANKNIFTY
01-01-2019,10:09:59,27052.9,27056.85,27052.25,27053.8,4,BANKNIFTY
01-01-2019,10:10:59,27054,27057.15,27051.45,27054.05,4,BANKNIFTY
01-01-2019,10:11:59,27053.3,27063.85,27052,27057,4,BANKNIFTY
01-01-2019,10:12:59,27060.15,27067.5,27057.5,27065.65,4,BANKNIFTY
01-01-2019,10:13:59,27067.4,27078.35,27067.4,27078.05,4,BANKNIFTY
01-01-2019,10:14:59,27077.65,27077.65,27067.95,27070.7,4,BANKNIFTY
01-01-2019,10:15:59,27071,27073.8,27061.3,27064.25,4,BANKNIFTY
01-01-2019,10:16:59,27065.2,27071.25,27064.4,27070,4,BANKNIFTY
01-01-2019,10:17:59,27072.85,27082.4,27070.75,27079.25,4,BANKNIFTY
01-01-2019,10:18:59,27079.25,27080.65,27069.7,27075.15,4,BANKNIFTY
01-01-2019,10:19:59,27078.7,27081.3,27075.9,27080.1,4,BANKNIFTY
01-01-2019,10:20:59,27078.85,27084.25,27073.2,27083.75,4,BANKNIFTY
01-01-2019,10:21:59,27081.35,27089.05,27080.7,27082.2,4,BANKNIFTY
01-01-2019,10:22:59,27082.2,27092.85,27082.2,27084.4,4,BANKNIFTY
01-01-2019,10:23:59,27084.6,27089.05,27075.1,27075.1,4,BANKNIFTY
01-01-2019,10:24:59,27074.8,27077.4,27069.65,27070.2,4,BANKNIFTY
01-01-2019,10:25:59,27073.25,27080.7,27065.85,27072.6,4,BANKNIFTY
01-01-2019,10:26:59,27073.2,27082.9,27073.2,27077.5,4,BANKNIFTY
01-01-2019,10:27:59,27078.65,27080.2,27074.15,27075.65,4,BANKNIFTY
01-01-2019,10:28:59,27078.75,27080,27075.85,27079.25,4,BANKNIFTY
01-01-2019,10:29:59,27079.45,27082.1,27076.9,27076.9,4,BANKNIFTY
01-01-2019,10:30:59,27078.2,27087.4,27076.25,27083.9,4,BANKNIFTY
01-01-2019,10:31:59,27083.55,27085.7,27077.9,27080.95,4,BANKNIFTY
01-01-2019,10:32:59,27081.6,27089.05,27080.25,27086.05,4,BANKNIFTY
01-01-2019,10:33:59,27084.95,27092.15,27084.95,27091.9,4,BANKNIFTY
01-01-2019,10:34:59,27090.65,27095,27085.8,27086.2,4,BANKNIFTY
01-01-2019,10:35:59,27084.6,27091.5,27080.3,27085.7,4,BANKNIFTY
01-01-2019,10:36:59,27085.1,27092.65,27083.3,27092.1,4,BANKNIFTY
01-01-2019,10:37:59,27090.35,27098.2,27084.5,27097.15,4,BANKNIFTY
01-01-2019,10:38:59,27097.05,27099.1,27088.1,27090.3,4,BANKNIFTY
01-01-2019,10:39:59,27091.7,27093.55,27074.8,27075.1,4,BANKNIFTY
01-01-2019,10:40:59,27075.3,27079.2,27067.8,27071.65,4,BANKNIFTY
01-01-2019,10:41:59,27072.45,27083.55,27064.95,27079.3,4,BANKNIFTY
01-01-2019,10:42:59,27079.3,27084.35,27071.1,27073.9,4,BANKNIFTY
01-01-2019,10:43:59,27072.15,27077.35,27067.3,27074.25,4,BANKNIFTY
01-01-2019,10:44:59,27074.05,27081.3,27073.3,27079.1,4,BANKNIFTY
01-01-2019,10:45:59,27077.85,27082.8,27076.75,27082.55,4,BANKNIFTY
01-01-2019,10:46:59,27081.95,27083.45,27073.65,27082.05,4,BANKNIFTY
01-01-2019,10:47:59,27082.15,27083,27074.1,27076.7,4,BANKNIFTY
01-01-2019,10:48:59,27075.75,27079.35,27072.55,27075.55,4,BANKNIFTY
01-01-2019,10:49:59,27075.25,27077.3,27057.45,27064.4,4,BANKNIFTY
01-01-2019,10:50:59,27058.8,27075.2,27057.65,27073.55,4,BANKNIFTY
01-01-2019,10:51:59,27073.8,27087.95,27073.8,27080.9,4,BANKNIFTY
02-01-2019,12:00:59,27377.85,27384,27375.45,27379.55,4,BANKNIFTY
02-01-2019,11:05:59,27373.8,27385.4,27371.5,27379.7,4,BANKNIFTY
02-01-2019,11:06:59,27380.45,27386.2,27379.9,27385.85,4,BANKNIFTY
02-01-2019,11:07:59,27383.5,27386.95,27376.25,27379.55,4,BANKNIFTY
02-01-2019,11:08:59,27380.2,27380.2,27370.85,27378.95,4,BANKNIFTY
02-01-2019,11:09:59,27377.45,27377.45,27369.05,27369.05,4,BANKNIFTY
02-01-2019,11:10:59,27369.8,27370.9,27363.25,27366.55,4,BANKNIFTY
02-01-2019,11:11:59,27366.15,27373.15,27363.5,27373.15,4,BANKNIFTY
02-01-2019,11:12:59,27373.9,27373.9,27362.15,27362.15,4,BANKNIFTY
02-01-2019,11:13:59,27363.2,27363.2,27352.5,27355.3,4,BANKNIFTY
02-01-2019,11:14:59,27353.85,27358.2,27351.8,27355.4,4,BANKNIFTY
02-01-2019,11:15:59,27355.35,27368.15,27354.4,27360.2,4,BANKNIFTY
02-01-2019,11:16:59,27359.1,27359.1,27349,27350.9,4,BANKNIFTY
02-01-2019,11:17:59,27349.55,27350.55,27335.25,27339.55,4,BANKNIFTY
02-01-2019,11:18:59,27335.1,27350.15,27333.6,27350.15,4,BANKNIFTY
02-01-2019,11:19:59,27349.65,27355.75,27343.1,27345.95,4,BANKNIFTY
02-01-2019,11:20:59,27347.2,27348.4,27341.1,27344.3,4,BANKNIFTY
02-01-2019,11:21:59,27345.45,27355.6,27343.2,27352.35,4,BANKNIFTY
02-01-2019,11:22:59,27351.35,27357.25,27348.35,27353.2,4,BANKNIFTY
02-01-2019,11:23:59,27353.25,27355.15,27346.95,27352.95,4,BANKNIFTY
02-01-2019,11:24:59,27353.4,27360,27352.6,27359.8,4,BANKNIFTY
02-01-2019,11:25:59,27358.95,27361.05,27354.1,27355.3,4,BANKNIFTY
02-01-2019,11:26:59,27352.65,27359.8,27352.65,27356.1,4,BANKNIFTY
02-01-2019,11:27:59,27357.2,27361.2,27354.65,27357.1,4,BANKNIFTY
02-01-2019,11:28:59,27355.7,27360.55,27341.9,27343.5,4,BANKNIFTY
02-01-2019,11:29:59,27343.45,27351.15,27342.95,27347.55,4,BANKNIFTY
02-01-2019,11:30:59,27345.85,27356.25,27345.05,27352.75,4,BANKNIFTY
02-01-2019,11:31:59,27353.2,27359.6,27350.1,27359.6,4,BANKNIFTY
02-01-2019,11:32:59,27361.35,27366.65,27350.65,27366.65,4,BANKNIFTY
02-01-2019,11:33:59,27365.45,27371.15,27360.6,27366.3,4,BANKNIFTY
02-01-2019,11:34:59,27365.9,27369.95,27364.45,27365.95,4,BANKNIFTY
02-01-2019,11:35:59,27364.75,27368.9,27354.6,27368.9,4,BANKNIFTY
02-01-2019,11:36:59,27368.8,27374.55,27366.6,27369.15,4,BANKNIFTY
02-01-2019,11:37:59,27368.3,27372.2,27361.65,27369.2,4,BANKNIFTY
02-01-2019,11:38:59,27369.1,27375.35,27366.35,27366.35,4,BANKNIFTY
02-01-2019,11:39:59,27366.4,27380.35,27366.4,27379.45,4,BANKNIFTY
02-01-2019,11:40:59,27379.3,27389.55,27374.2,27388.2,4,BANKNIFTY
02-01-2019,11:41:59,27389.1,27391.3,27382.1,27383.15,4,BANKNIFTY
02-01-2019,11:42:59,27382.95,27384.15,27376.8,27378.05,4,BANKNIFTY
02-01-2019,11:43:59,27378.35,27378.35,27367.45,27372.85,4,BANKNIFTY
02-01-2019,11:44:59,27372.15,27376.95,27369.45,27373.9,4,BANKNIFTY
02-01-2019,11:45:59,27373.95,27376.1,27368.1,27369.85,4,BANKNIFTY
02-01-2019,11:46:59,27367.9,27369.3,27358.1,27366.75,4,BANKNIFTY
02-01-2019,11:47:59,27364.35,27367.75,27355.85,27355.85,4,BANKNIFTY
02-01-2019,11:48:59,27356.45,27365.35,27354.75,27357.65,4,BANKNIFTY
02-01-2019,11:49:59,27358.4,27361.15,27345.8,27349,4,BANKNIFTY
02-01-2019,11:50:59,27349.6,27363.55,27346.65,27363.55,4,BANKNIFTY
02-01-2019,11:51:59,27363.45,27363.45,27341.4,27345.7,4,BANKNIFTY
02-01-2019,11:52:59,27348.15,27356.3,27340.5,27341,4,BANKNIFTY
02-01-2019,11:53:59,27344.5,27363.75,27344.5,27359.8,4,BANKNIFTY
02-01-2019,11:54:59,27362.15,27366.95,27358.05,27364.65,4,BANKNIFTY
02-01-2019,11:55:59,27364.8,27370.7,27359.85,27366.65,4,BANKNIFTY
02-01-2019,11:56:59,27370,27374.95,27366.9,27370.15,4,BANKNIFTY
02-01-2019,11:57:59,27369.95,27376.35,27365.1,27376.05,4,BANKNIFTY
02-01-2019,11:58:59,27376.55,27383.45,27372.25,27380.2,4,BANKNIFTY
02-01-2019,11:59:59,27379.35,27383.35,27373.05,27373.05,4,BANKNIFTY
02-01-2019,11:04:59,27367.35,27379.1,27364.9,27374.7,4,BANKNIFTY
02-01-2019,12:01:59,27381.9,27389.55,27378.15,27381.3,4,BANKNIFTY
02-01-2019,12:02:59,27382.55,27386.15,27376.7,27379.4,4,BANKNIFTY
02-01-2019,12:03:59,27379.5,27382.4,27373.3,27378.55,4,BANKNIFTY
02-01-2019,12:04:59,27379.5,27380.15,27363.6,27363.65,4,BANKNIFTY
02-01-2019,12:05:59,27367.2,27367.2,27356.8,27357.6,4,BANKNIFTY
02-01-2019,12:06:59,27359.2,27370.8,27357.25,27360.9,4,BANKNIFTY
02-01-2019,12:07:59,27362.9,27373.1,27357.9,27368.75,4,BANKNIFTY
02-01-2019,12:08:59,27369.65,27380.15,27368.95,27377.1,4,BANKNIFTY
02-01-2019,12:09:59,27379.5,27382.35,27372.1,27379.45,4,BANKNIFTY
02-01-2019,12:10:59,27379.9,27382,27367.55,27369.95,4,BANKNIFTY
02-01-2019,12:11:59,27371.7,27378.6,27370.05,27370.4,4,BANKNIFTY
02-01-2019,12:12:59,27372.85,27378.2,27368.45,27373.65,4,BANKNIFTY
02-01-2019,12:13:59,27375.2,27380.35,27371.5,27373.25,4,BANKNIFTY
02-01-2019,12:14:59,27377.25,27389.75,27376.5,27384.1,4,BANKNIFTY
02-01-2019,12:15:59,27386.85,27386.85,27378.55,27379.45,4,BANKNIFTY
02-01-2019,12:16:59,27379.55,27383.25,27371.1,27372.1,4,BANKNIFTY
02-01-2019,12:17:59,27371.9,27378.95,27369.95,27377.65,4,BANKNIFTY
02-01-2019,12:18:59,27376.5,27383.65,27374.7,27381.05,4,BANKNIFTY
02-01-2019,15:25:59,27152.2,27156.5,27148.15,27152.3,4,BANKNIFTY
02-01-2019,09:50:59,27309.9,27317.75,27307.4,27316.25,4,BANKNIFTY
02-01-2019,09:51:59,27313.65,27318.7,27310.45,27315.35,4,BANKNIFTY
02-01-2019,09:52:59,27315.55,27335.5,27315.55,27333.15,4,BANKNIFTY
02-01-2019,09:53:59,27333.1,27344.25,27330.25,27335.8,4,BANKNIFTY
02-01-2019,09:54:59,27332.4,27347.4,27332.4,27338.3,4,BANKNIFTY
02-01-2019,09:55:59,27333.35,27339.15,27326.8,27331.1,4,BANKNIFTY
02-01-2019,09:56:59,27329.85,27329.85,27311.55,27315.05,4,BANKNIFTY
02-01-2019,09:57:59,27316.5,27328.65,27305.25,27308.65,4,BANKNIFTY
02-01-2019,09:58:59,27308.3,27321.65,27307.8,27318.3,4,BANKNIFTY
02-01-2019,09:59:59,27319.85,27332.55,27316.2,27332.55,4,BANKNIFTY
02-01-2019,10:00:59,27333.5,27337.25,27330.85,27331.05,4,BANKNIFTY
02-01-2019,10:01:59,27328.65,27328.65,27314.45,27317.75,4,BANKNIFTY
02-01-2019,10:02:59,27317.85,27321.4,27304.3,27320,4,BANKNIFTY
02-01-2019,10:03:59,27321.45,27338.8,27317.25,27337.2,4,BANKNIFTY
02-01-2019,10:04:59,27338.2,27342.2,27326.35,27336.05,4,BANKNIFTY
02-01-2019,10:05:59,27336,27338.9,27324.95,27334.1,4,BANKNIFTY
02-01-2019,10:06:59,27335.55,27335.55,27322.9,27332.85,4,BANKNIFTY
02-01-2019,10:07:59,27332.45,27335.7,27324,27334.5,4,BANKNIFTY
02-01-2019,10:08:59,27332.4,27332.4,27314.35,27316.05,4,BANKNIFTY
02-01-2019,10:09:59,27318.95,27319.95,27308.2,27315.95,4,BANKNIFTY
02-01-2019,10:10:59,27316.2,27327.85,27309.35,27324.1,4,BANKNIFTY
02-01-2019,10:11:59,27327.25,27334,27322.85,27332.7,4,BANKNIFTY
02-01-2019,10:12:59,27332.15,27333,27322.15,27324.45,4,BANKNIFTY
02-01-2019,10:13:59,27328.6,27331.75,27322.4,27326,4,BANKNIFTY
02-01-2019,10:14:59,27326.9,27332.7,27321.8,27321.8,4,BANKNIFTY
02-01-2019,10:15:59,27322.85,27330.95,27315.4,27327.2,4,BANKNIFTY
02-01-2019,10:16:59,27329.65,27343.15,27329.6,27339.4,4,BANKNIFTY
02-01-2019,10:17:59,27339.65,27355.7,27336.45,27355.6,4,BANKNIFTY
02-01-2019,10:18:59,27355.05,27374.2,27354.9,27372.55,4,BANKNIFTY
02-01-2019,10:19:59,27374.65,27386.95,27364.2,27368.95,4,BANKNIFTY
02-01-2019,10:20:59,27367.55,27377.9,27367.55,27373.2,4,BANKNIFTY
02-01-2019,10:21:59,27373.95,27397.05,27372.15,27395.5,4,BANKNIFTY
02-01-2019,10:22:59,27393.6,27397.55,27381.85,27381.85,4,BANKNIFTY
02-01-2019,10:23:59,27385.25,27386.45,27378.3,27383.25,4,BANKNIFTY
02-01-2019,10:24:59,27379.6,27381.7,27359.7,27361.35,4,BANKNIFTY
02-01-2019,10:25:59,27358,27361.3,27343.75,27351.9,4,BANKNIFTY
02-01-2019,10:26:59,27352.65,27359.5,27343.75,27355.6,4,BANKNIFTY
02-01-2019,10:27:59,27355.95,27363.85,27353.35,27360.95,4,BANKNIFTY
02-01-2019,10:28:59,27361.15,27374.4,27357.7,27368.65,4,BANKNIFTY
02-01-2019,10:29:59,27367.6,27369.6,27357.3,27359.4,4,BANKNIFTY
02-01-2019,10:30:59,27358.85,27363.9,27354.85,27358.85,4,BANKNIFTY
02-01-2019,10:31:59,27360.35,27361.8,27353.4,27357.8,4,BANKNIFTY
02-01-2019,10:32:59,27357.4,27358.15,27338.1,27339.2,4,BANKNIFTY
02-01-2019,10:33:59,27337.45,27341.45,27330.95,27335.4,4,BANKNIFTY
02-01-2019,10:34:59,27335.4,27344.35,27331.1,27340.85,4,BANKNIFTY
02-01-2019,10:35:59,27342.65,27358.05,27342.65,27354.7,4,BANKNIFTY
02-01-2019,10:36:59,27354.15,27367.55,27354.15,27364.2,4,BANKNIFTY
02-01-2019,10:37:59,27362.25,27366.6,27357.05,27360.8,4,BANKNIFTY
02-01-2019,10:38:59,27360.15,27361.3,27333.85,27333.95,4,BANKNIFTY
02-01-2019,10:39:59,27335,27342.5,27330.65,27336.3,4,BANKNIFTY
02-01-2019,10:40:59,27336,27343.2,27331.9,27335.05,4,BANKNIFTY
02-01-2019,10:41:59,27335.2,27353.3,27327.35,27353.3,4,BANKNIFTY
02-01-2019,10:42:59,27350.9,27356.3,27347.95,27352.05,4,BANKNIFTY
02-01-2019,10:43:59,27353.3,27358.25,27349.1,27352.35,4,BANKNIFTY
02-01-2019,10:44:59,27351.85,27357.85,27348.05,27352.5,4,BANKNIFTY
02-01-2019,10:45:59,27351.5,27363.5,27350.7,27359.15,4,BANKNIFTY
02-01-2019,10:46:59,27358.95,27358.95,27342.95,27348.85,4,BANKNIFTY
02-01-2019,10:47:59,27348.95,27360,27345.9,27355.85,4,BANKNIFTY
02-01-2019,10:48:59,27356.25,27374.35,27356.25,27372.1,4,BANKNIFTY
02-01-2019,10:49:59,27370.65,27381.8,27363.1,27380.45,4,BANKNIFTY
02-01-2019,10:50:59,27379.25,27382.3,27369.4,27380.05,4,BANKNIFTY
02-01-2019,10:51:59,27380.75,27388.25,27375.7,27376.95,4,BANKNIFTY
02-01-2019,10:52:59,27376.65,27383.15,27375.95,27378.6,4,BANKNIFTY
02-01-2019,10:53:59,27376.4,27384.6,27375.4,27375.8,4,BANKNIFTY
02-01-2019,10:54:59,27375.8,27381.55,27371.7,27373.55,4,BANKNIFTY
02-01-2019,10:55:59,27374.35,27374.35,27366.9,27367.85,4,BANKNIFTY
02-01-2019,10:56:59,27366.2,27372.35,27363.95,27366.5,4,BANKNIFTY
02-01-2019,10:57:59,27367.15,27367.55,27358.2,27360.95,4,BANKNIFTY
02-01-2019,10:58:59,27364.2,27372,27362.2,27369.8,4,BANKNIFTY
02-01-2019,10:59:59,27366.4,27369.6,27363.25,27368.65,4,BANKNIFTY
02-01-2019,11:00:59,27366,27385.2,27363.65,27375.65,4,BANKNIFTY
02-01-2019,11:01:59,27376.5,27379.05,27368.6,27371.75,4,BANKNIFTY
02-01-2019,11:02:59,27371.65,27371.85,27361.8,27363.5,4,BANKNIFTY
02-01-2019,11:03:59,27362.5,27368.3,27360.4,27368.3,4,BANKNIFTY
02-01-2019,13:34:59,27164.95,27171.95,27150.4,27150.4,4,BANKNIFTY
02-01-2019,13:35:59,27152.35,27153.6,27111.65,27115.85,4,BANKNIFTY
02-01-2019,13:36:59,27117.9,27131.3,27116,27128.2,4,BANKNIFTY
02-01-2019,13:37:59,27129.2,27146.15,27124.15,27136.8,4,BANKNIFTY
02-01-2019,13:38:59,27142,27153.2,27137.35,27150.15,4,BANKNIFTY
02-01-2019,13:39:59,27152.25,27156.15,27138.6,27146.05,4,BANKNIFTY
02-01-2019,13:40:59,27144.9,27153.85,27130.6,27151.8,4,BANKNIFTY
02-01-2019,13:41:59,27152.7,27156.1,27140.35,27143.6,4,BANKNIFTY
02-01-2019,13:42:59,27142.4,27148.05,27138.05,27147.95,4,BANKNIFTY
02-01-2019,13:43:59,27143.9,27148.7,27130.55,27135.05,4,BANKNIFTY
02-01-2019,13:44:59,27134.95,27136.35,27118.3,27129.65,4,BANKNIFTY
02-01-2019,13:45:59,27129.05,27129.05,27098.15,27098.4,4,BANKNIFTY
02-01-2019,13:46:59,27100.85,27111.35,27092.8,27107.65,4,BANKNIFTY
02-01-2019,13:47:59,27106.95,27113.75,27090.55,27100.3,4,BANKNIFTY
02-01-2019,13:48:59,27099.55,27114.25,27096.7,27107.35,4,BANKNIFTY
02-01-2019,13:49:59,27107.4,27119.45,27103.9,27107.05,4,BANKNIFTY
02-01-2019,13:50:59,27107.15,27111.1,27077.6,27093.6,4,BANKNIFTY
02-01-2019,13:51:59,27093.55,27106.05,27090.95,27096.4,4,BANKNIFTY
02-01-2019,13:52:59,27096.15,27100.75,27085.3,27097.95,4,BANKNIFTY
02-01-2019,13:53:59,27097.2,27123.7,27097.2,27119.8,4,BANKNIFTY
02-01-2019,13:54:59,27118.15,27121.1,27099.75,27106.3,4,BANKNIFTY
02-01-2019,13:55:59,27106.6,27125.7,27104.45,27123.9,4,BANKNIFTY
02-01-2019,13:56:59,27123.2,27161.75,27121.45,27158.25,4,BANKNIFTY
02-01-2019,13:57:59,27158.65,27162.9,27138.15,27140.35,4,BANKNIFTY
02-01-2019,13:58:59,27141.95,27147,27133.8,27143.4,4,BANKNIFTY
02-01-2019,13:59:59,27141.95,27146.85,27133.75,27141.1,4,BANKNIFTY
02-01-2019,14:00:59,27142.65,27144,27116.75,27118.45,4,BANKNIFTY
02-01-2019,14:01:59,27118.35,27125.7,27114.45,27119,4,BANKNIFTY
02-01-2019,14:02:59,27118.95,27122.9,27082.95,27086.4,4,BANKNIFTY
02-01-2019,14:03:59,27092.7,27102.55,27090.85,27099.15,4,BANKNIFTY
02-01-2019,14:04:59,27100.6,27107.5,27086.35,27092.05,4,BANKNIFTY
02-01-2019,14:05:59,27089.1,27099.55,27081.75,27092.9,4,BANKNIFTY
02-01-2019,14:06:59,27092.3,27118.2,27092.3,27118.2,4,BANKNIFTY
02-01-2019,14:07:59,27114.35,27119.9,27110.9,27118.1,4,BANKNIFTY
02-01-2019,14:08:59,27117.3,27132.4,27113.25,27115.25,4,BANKNIFTY
02-01-2019,14:09:59,27116.65,27124.95,27098.9,27118.4,4,BANKNIFTY
02-01-2019,14:10:59,27118.55,27129.95,27114.8,27118.9,4,BANKNIFTY
02-01-2019,14:11:59,27115,27125.25,27109.95,27118.6,4,BANKNIFTY
02-01-2019,14:12:59,27118.35,27122.1,27109.55,27120.7,4,BANKNIFTY
02-01-2019,14:13:59,27119.3,27127.4,27111,27124.75,4,BANKNIFTY
02-01-2019,14:14:59,27125.95,27135.9,27122.95,27133.2,4,BANKNIFTY
02-01-2019,14:15:59,27132.65,27145.55,27131.6,27140.4,4,BANKNIFTY
02-01-2019,14:16:59,27140.75,27142.9,27129.3,27131,4,BANKNIFTY
02-01-2019,14:17:59,27133.1,27133.2,27112.25,27115.35,4,BANKNIFTY
02-01-2019,14:18:59,27112.95,27116.45,27101.05,27104.85,4,BANKNIFTY
02-01-2019,14:19:59,27104.65,27118.6,27101.55,27118.6,4,BANKNIFTY
02-01-2019,14:20:59,27118.6,27130.35,27118.6,27119.5,4,BANKNIFTY
02-01-2019,14:21:59,27121.7,27124.7,27112.85,27114.4,4,BANKNIFTY
02-01-2019,14:22:59,27115.25,27133.55,27110.15,27130.7,4,BANKNIFTY
02-01-2019,14:23:59,27129.3,27133.7,27123.55,27123.55,4,BANKNIFTY
02-01-2019,14:24:59,27125.25,27125.25,27109.1,27122.5,4,BANKNIFTY
02-01-2019,14:25:59,27118.35,27124.55,27102.85,27102.85,4,BANKNIFTY
02-01-2019,14:26:59,27101.1,27107.15,27087.7,27087.7,4,BANKNIFTY
02-01-2019,14:27:59,27087.3,27110.05,27087.3,27108.45,4,BANKNIFTY
02-01-2019,14:28:59,27109.85,27118.65,27106,27111.25,4,BANKNIFTY
02-01-2019,14:29:59,27109.6,27131.4,27109.6,27129.85,4,BANKNIFTY
02-01-2019,14:30:59,27130.9,27143.1,27130.1,27130.95,4,BANKNIFTY
02-01-2019,14:31:59,27130.65,27138.15,27129.15,27137.4,4,BANKNIFTY
02-01-2019,14:32:59,27132.25,27139.85,27120.15,27121.1,4,BANKNIFTY
02-01-2019,14:33:59,27119.75,27126.3,27113.55,27118.8,4,BANKNIFTY
02-01-2019,14:34:59,27119.95,27162.25,27119.95,27162.25,4,BANKNIFTY
02-01-2019,14:35:59,27163.05,27178.3,27161,27178.3,4,BANKNIFTY
02-01-2019,14:36:59,27175.65,27191.9,27175.65,27176.35,4,BANKNIFTY
02-01-2019,14:37:59,27175.4,27206.5,27175.4,27204,4,BANKNIFTY
02-01-2019,14:38:59,27207.2,27208.7,27194.75,27195.9,4,BANKNIFTY
02-01-2019,14:39:59,27195.85,27213.15,27193.6,27211.3,4,BANKNIFTY
02-01-2019,14:40:59,27211.9,27221.25,27202.55,27202.55,4,BANKNIFTY
02-01-2019,14:41:59,27203.85,27226.4,27203.85,27223.45,4,BANKNIFTY
02-01-2019,14:42:59,27223.55,27225.45,27211.1,27215.1,4,BANKNIFTY
02-01-2019,14:43:59,27213.8,27219.55,27198.65,27207.15,4,BANKNIFTY
02-01-2019,14:44:59,27206.95,27216.65,27202.95,27202.95,4,BANKNIFTY
02-01-2019,14:45:59,27198.75,27211.25,27198.75,27207.3,4,BANKNIFTY
02-01-2019,14:46:59,27207.9,27211.65,27159.9,27159.9,4,BANKNIFTY
02-01-2019,14:47:59,27160.4,27161.8,27133.05,27133.1,4,BANKNIFTY
02-01-2019,14:48:59,27135.6,27151.1,27135.6,27137.8,4,BANKNIFTY
02-01-2019,14:49:59,27136.35,27155.4,27135.7,27155.4,4,BANKNIFTY
02-01-2019,14:50:59,27158.75,27176.4,27156.2,27156.2,4,BANKNIFTY
02-01-2019,14:51:59,27154.75,27170,27154.75,27169.15,4,BANKNIFTY
02-01-2019,14:52:59,27173.4,27186.95,27166.3,27183.65,4,BANKNIFTY
02-01-2019,14:53:59,27183.8,27194.15,27183.8,27193.15,4,BANKNIFTY
02-01-2019,14:54:59,27191.5,27204.4,27191.5,27196.65,4,BANKNIFTY
02-01-2019,14:55:59,27205,27212.75,27202.6,27204.15,4,BANKNIFTY
02-01-2019,14:56:59,27203.55,27215.05,27203.55,27210.1,4,BANKNIFTY
02-01-2019,14:57:59,27216.75,27223.5,27212.85,27213.4,4,BANKNIFTY
02-01-2019,14:58:59,27217.9,27223.35,27197.05,27198.05,4,BANKNIFTY
02-01-2019,14:59:59,27206.05,27210.35,27193.6,27197.75,4,BANKNIFTY
02-01-2019,15:00:59,27193.3,27205.3,27175.5,27193.85,4,BANKNIFTY
02-01-2019,15:01:59,27198.5,27209.4,27196.55,27206.9,4,BANKNIFTY
02-01-2019,15:02:59,27210.55,27210.55,27197.9,27198.15,4,BANKNIFTY
02-01-2019,15:03:59,27202.95,27212.15,27195.05,27197.1,4,BANKNIFTY
02-01-2019,15:04:59,27203.8,27207.2,27194.35,27202.2,4,BANKNIFTY
02-01-2019,15:05:59,27211.65,27211.65,27185.6,27185.6,4,BANKNIFTY
02-01-2019,15:06:59,27197.55,27200.4,27184.8,27186.75,4,BANKNIFTY
02-01-2019,15:07:59,27187.65,27195.3,27178.7,27178.7,4,BANKNIFTY
02-01-2019,15:08:59,27178.8,27182.15,27159.75,27161.85,4,BANKNIFTY
02-01-2019,15:09:59,27161.5,27169.55,27158.7,27163.9,4,BANKNIFTY
02-01-2019,15:10:59,27168.45,27175.2,27158.6,27161.7,4,BANKNIFTY
02-01-2019,15:11:59,27159.85,27161.9,27145.2,27160.35,4,BANKNIFTY
02-01-2019,15:12:59,27160.75,27172,27156.25,27164.95,4,BANKNIFTY
02-01-2019,15:13:59,27161.7,27176.4,27155.15,27174.7,4,BANKNIFTY
02-01-2019,15:14:59,27173.65,27173.65,27156.25,27156.9,4,BANKNIFTY
02-01-2019,15:15:59,27157.15,27165.2,27139.75,27141.75,4,BANKNIFTY
02-01-2019,15:16:59,27143.85,27148.6,27129.6,27140.2,4,BANKNIFTY
02-01-2019,15:17:59,27137.35,27158.3,27137.35,27155.75,4,BANKNIFTY
02-01-2019,15:18:59,27154.75,27161.7,27146.5,27152.5,4,BANKNIFTY
02-01-2019,15:19:59,27150.35,27164.95,27146.9,27160,4,BANKNIFTY
02-01-2019,15:20:59,27157.35,27163.25,27146,27154.75,4,BANKNIFTY
02-01-2019,15:21:59,27151.2,27157,27143.15,27153.35,4,BANKNIFTY
02-01-2019,15:22:59,27155.6,27156.8,27148.55,27156.8,4,BANKNIFTY
02-01-2019,15:23:59,27156,27156.6,27140.55,27140.55,4,BANKNIFTY
02-01-2019,15:24:59,27139.05,27153.7,27138.15,27153.7,4,BANKNIFTY
02-01-2019,09:49:59,27295.6,27314.8,27293.55,27309.75,4,BANKNIFTY
02-01-2019,15:26:59,27156.45,27158.4,27143.75,27148.35,4,BANKNIFTY
02-01-2019,15:27:59,27148.1,27158.1,27146.95,27154.25,4,BANKNIFTY
02-01-2019,15:28:59,27153.5,27162.75,27153.5,27158.8,4,BANKNIFTY
02-01-2019,15:29:59,27160.4,27163.2,27150.6,27155.85,4,BANKNIFTY
